window_index,start_s,end_s,predicted_label,focus_probability
283,566.0,570.0,unfocus,0.2803306798929703
284,568.0,572.0,unfocus,0.054007865568540744
285,570.0,574.0,unfocus,0.016264064999918074
286,572.0,576.0,unfocus,0.010315135161407881
287,574.0,578.0,unfocus,0.006808712885157312
288,576.0,580.0,unfocus,8.026292456360957e-06
289,578.0,582.0,unfocus,0.01941725177486705
290,580.0,584.0,unfocus,0.005544631599686613
291,582.0,586.0,unfocus,0.011735568969912904
292,584.0,588.0,unfocus,0.012418105344818976
293,586.0,590.0,unfocus,0.034503392236866604
294,588.0,592.0,unfocus,0.004138160239887794
295,590.0,594.0,unfocus,1.745353763589114e-07
296,592.0,596.0,unfocus,6.136758286994824e-09
297,594.0,598.0,unfocus,5.850996397337728e-06
